method,seed,step,test_error,reward,backward_frac,loss
DG,0,9500,0.0274999737739563,0.9900000095367432,1.0,0.0005747333052568138
DG,0,9600,0.02770000696182251,0.9800000190734863,1.0,0.0020345968659967184
DG,0,9700,0.026600003242492676,0.9900000095367432,1.0,-0.0010833058040589094
DG,0,9800,0.02499997615814209,0.9700000286102295,1.0,-0.001521750702522695
DG,0,9900,0.027199983596801758,0.9800000190734863,1.0,-0.0013861764455214143
DG,0,9999,0.02770000696182251,0.9700000286102295,1.0,-0.0016525671817362309
DG,1,0,0.8622999936342239,0.10000000149011612,1.0,0.09488630294799805
DG,1,100,0.1615999937057495,0.7400000095367432,1.0,0.007081636227667332
DG,1,200,0.11210000514984131,0.8299999833106995,1.0,-5.50705190107692e-05
DG,1,300,0.09259998798370361,0.9399999976158142,1.0,0.0039317118935287
DG,1,400,0.08370000123977661,0.9399999976158142,1.0,0.0016268908511847258
DG,1,500,0.08990001678466797,0.8899999856948853,1.0,-0.0022071716375648975
DG,1,600,0.08480000495910645,0.8999999761581421,1.0,0.00400956766679883
DG,1,700,0.08130002021789551,0.9300000071525574,1.0,0.00011138617992401123
DG,1,800,0.06940001249313354,0.9200000166893005,1.0,-0.00324456044472754
DG,1,900,0.07200002670288086,0.9399999976158142,1.0,0.0031117370817810297
DG,1,1000,0.06499999761581421,0.9200000166893005,1.0,0.01025225967168808
DG,1,1100,0.06830000877380371,0.9300000071525574,1.0,0.0002901940024457872
DG,1,1200,0.06150001287460327,0.9200000166893005,1.0,0.010273082181811333
DG,1,1300,0.05820000171661377,0.9200000166893005,1.0,-0.003674970241263509
DG,1,1400,0.05620002746582031,0.949999988079071,1.0,0.0010615253122523427
DG,1,1500,0.05479997396469116,0.9399999976158142,1.0,0.005457003600895405
DG,1,1600,0.055599987506866455,0.9599999785423279,1.0,0.002173960441723466
DG,1,1700,0.05419999361038208,0.9300000071525574,1.0,0.004792386665940285
DG,1,1800,0.05080002546310425,0.9399999976158142,1.0,-0.0004537393106147647
DG,1,1900,0.049799978733062744,0.9599999785423279,1.0,0.00386748556047678
DG,1,2000,0.05049997568130493,0.9700000286102295,1.0,0.00043874411494471133
DG,1,2100,0.046999990940093994,0.9599999785423279,1.0,-0.0004442322242539376
DG,1,2200,0.0461999773979187,0.9300000071525574,1.0,-0.0034106916282325983
DG,1,2300,0.052500009536743164,0.9599999785423279,1.0,0.0051660239696502686
DG,1,2400,0.043299973011016846,0.9800000190734863,1.0,-0.0007486158865503967
DG,1,2500,0.04309999942779541,0.9599999785423279,1.0,0.0027116448618471622
DG,1,2600,0.046000003814697266,0.9599999785423279,1.0,-0.00020666539785452187
DG,1,2700,0.03949999809265137,0.9900000095367432,1.0,0.007728168275207281
DG,1,2800,0.04490000009536743,0.9200000166893005,1.0,-0.006128235254436731
DG,1,2900,0.04000002145767212,0.9800000190734863,1.0,0.0019399189623072743
DG,1,3000,0.043299973011016846,0.9700000286102295,1.0,0.005116986110806465
DG,1,3100,0.040199995040893555,0.9599999785423279,1.0,0.0014701292384415865
DG,1,3200,0.039900004863739014,0.9900000095367432,1.0,0.005069407168775797
DG,1,3300,0.038999974727630615,0.9599999785423279,1.0,-0.0025450866669416428
DG,1,3400,0.04100000858306885,0.9200000166893005,1.0,-0.0034389696083962917
DG,1,3500,0.03689998388290405,0.9900000095367432,1.0,-0.0017488423036411405
DG,1,3600,0.035899996757507324,0.9599999785423279,1.0,-0.00482600973919034
DG,1,3700,0.03519999980926514,0.9800000190734863,1.0,-0.0005564484163187444
DG,1,3800,0.03759998083114624,0.9800000190734863,1.0,-0.00043099746108055115
DG,1,3900,0.03519999980926514,0.9800000190734863,1.0,-0.001922238734550774
DG,1,4000,0.0339999794960022,0.9300000071525574,1.0,0.001549018663354218
DG,1,4100,0.0340999960899353,0.949999988079071,1.0,-0.006804849952459335
DG,1,4200,0.03350001573562622,0.9700000286102295,1.0,-0.0035425997339189053
DG,1,4300,0.031899988651275635,0.9900000095367432,1.0,0.0022530469577759504
DG,1,4400,0.033100008964538574,0.949999988079071,1.0,-0.009545280598104
DG,1,4500,0.033399999141693115,0.9700000286102295,1.0,0.001360889058560133
DG,1,4600,0.033699989318847656,0.9800000190734863,1.0,0.003173897508531809
DG,1,4700,0.03530001640319824,0.9800000190734863,1.0,0.005228572990745306
DG,1,4800,0.03259998559951782,0.949999988079071,1.0,-0.0024314529728144407
DG,1,4900,0.03289997577667236,0.949999988079071,1.0,0.007917804643511772
DG,1,5000,0.0317000150680542,0.9700000286102295,1.0,-0.0010679735569283366
DG,1,5100,0.0339999794960022,0.9599999785423279,1.0,-0.0005011280300095677
DG,1,5200,0.03359997272491455,0.9900000095367432,1.0,0.0010097712511196733
DG,1,5300,0.028500020503997803,0.9599999785423279,1.0,-0.004790729843080044
DG,1,5400,0.029399991035461426,0.949999988079071,1.0,-0.006933801341801882
DG,1,5500,0.02929997444152832,0.9900000095367432,1.0,0.0015034559182822704
DG,1,5600,0.0350000262260437,0.9700000286102295,1.0,-0.002092969138175249
DG,1,5700,0.02950000762939453,0.9200000166893005,1.0,-0.011927561834454536
DG,1,5800,0.031599998474121094,0.9800000190734863,1.0,-0.0006997271557338536
DG,1,5900,0.031099975109100342,0.9900000095367432,1.0,-0.00011678547889459878
DG,1,6000,0.031599998474121094,0.9900000095367432,1.0,-0.002035384066402912
DG,1,6100,0.03020000457763672,0.9700000286102295,1.0,6.773322638764512e-06
DG,1,6200,0.03200000524520874,1.0,1.0,0.006151322275400162
DG,1,6300,0.031599998474121094,0.9599999785423279,1.0,-0.0009574786527082324
DG,1,6400,0.028800010681152344,0.9700000286102295,1.0,-0.003392457263544202
DG,1,6500,0.02950000762939453,0.9900000095367432,1.0,0.001621854491531849
DG,1,6600,0.030099987983703613,0.9900000095367432,1.0,0.0037480643950402737
DG,1,6700,0.02899998426437378,0.9700000286102295,1.0,-0.001567983184941113
DG,1,6800,0.02950000762939453,0.949999988079071,1.0,-0.0010452880524098873
DG,1,6900,0.029399991035461426,0.949999988079071,1.0,-0.0003690020239446312
DG,1,7000,0.029699981212615967,0.9800000190734863,1.0,-0.0032924518454819918
DG,1,7100,0.029100000858306885,0.9700000286102295,1.0,-0.0012240984942764044
DG,1,7200,0.03359997272491455,0.9700000286102295,1.0,-0.0052183461375534534
DG,1,7300,0.0274999737739563,0.9599999785423279,1.0,0.004596551414579153
DG,1,7400,0.027199983596801758,0.9700000286102295,1.0,-0.006175694987177849
DG,1,7500,0.028800010681152344,1.0,1.0,0.0008116446551866829
DG,1,7600,0.02740001678466797,1.0,1.0,5.564223101828247e-05
DG,1,7700,0.028199970722198486,0.9800000190734863,1.0,0.0015848511829972267
DG,1,7800,0.02640002965927124,0.9800000190734863,1.0,0.0007580447127111256
DG,1,7900,0.025600016117095947,0.9900000095367432,1.0,-0.0006300287204794586
DG,1,8000,0.027800023555755615,0.9800000190734863,1.0,-0.003021789249032736
DG,1,8100,0.029399991035461426,0.9800000190734863,1.0,-0.0010521082440391183
DG,1,8200,0.02770000696182251,0.9700000286102295,1.0,-0.003136075334623456
DG,1,8300,0.027100026607513428,0.9700000286102295,1.0,-0.001303948345594108
DG,1,8400,0.027899980545043945,0.9599999785423279,1.0,-0.004294706042855978
DG,1,8500,0.0274999737739563,0.9700000286102295,1.0,-0.0042280289344489574
DG,1,8600,0.02799999713897705,0.9599999785423279,1.0,0.0032179791014641523
DG,1,8700,0.027199983596801758,0.9900000095367432,1.0,0.00788677018135786
DG,1,8800,0.025499999523162842,0.9700000286102295,1.0,-0.002430231776088476
DG,1,8900,0.025699973106384277,0.9700000286102295,1.0,-0.002542890375480056
DG,1,9000,0.026300013065338135,0.9399999976158142,1.0,-0.007559978403151035
DG,1,9100,0.02649998664855957,0.9800000190734863,1.0,-0.0004553372273221612
DG,1,9200,0.027599990367889404,0.9599999785423279,1.0,-0.0039511555805802345
DG,1,9300,0.028299987316131592,0.9800000190734863,1.0,-0.0008880902314558625
DG,1,9400,0.03070002794265747,0.9599999785423279,1.0,-0.0022598409559577703
DG,1,9500,0.025600016117095947,0.9800000190734863,1.0,-0.002204516436904669
DG,1,9600,0.0274999737739563,0.949999988079071,1.0,-0.006455961614847183
DG,1,9700,0.027000010013580322,0.9800000190734863,1.0,0.001678601372987032
DG,1,9800,0.02590000629425049,0.9800000190734863,1.0,-0.002565349917858839
DG,1,9900,0.028299987316131592,1.0,1.0,0.0035317426081746817
DG,1,9999,0.02649998664855957,0.9599999785423279,1.0,-0.006156116258352995
DG,2,0,0.8803000003099442,0.07999999821186066,1.0,0.05452577769756317
DG,2,100,0.15189999341964722,0.7200000286102295,1.0,0.01842898689210415
DG,2,200,0.10199999809265137,0.8999999761581421,1.0,0.02184615097939968
DG,2,300,0.09729999303817749,0.8799999952316284,1.0,0.0069287740625441074
DG,2,400,0.080299973487854,0.8600000143051147,1.0,-0.010480577126145363
DG,2,500,0.0810999870300293,0.8799999952316284,1.0,0.019825849682092667
DG,2,600,0.07069998979568481,0.8700000047683716,1.0,-0.00423777149990201
DG,2,700,0.07630002498626709,0.8999999761581421,1.0,0.003781057894229889
DG,2,800,0.0666000247001648,0.9200000166893005,1.0,-0.004443896468728781
DG,2,900,0.06610000133514404,0.8799999952316284,1.0,-0.005875464528799057
DG,2,1000,0.06959998607635498,0.9399999976158142,1.0,1.0342747373215389e-05
DG,2,1100,0.06360000371932983,0.8999999761581421,1.0,0.004263613373041153
DG,2,1200,0.057099997997283936,0.8999999761581421,1.0,-0.0085819773375988
DG,2,1300,0.05909997224807739,0.8899999856948853,1.0,-0.007906469516456127
DG,2,1400,0.05500000715255737,0.9300000071525574,1.0,-0.0036616488359868526
DG,2,1500,0.05510002374649048,0.9599999785423279,1.0,-0.0052539026364684105
DG,2,1600,0.05239999294281006,0.9700000286102295,1.0,0.00063435232732445
DG,2,1700,0.05169999599456787,0.9900000095367432,1.0,0.004121712874621153
DG,2,1800,0.05229997634887695,0.9399999976158142,1.0,-0.002521611051633954
DG,2,1900,0.04809999465942383,0.9800000190734863,1.0,0.0006829003104940057
DG,2,2000,0.046999990940093994,0.949999988079071,1.0,-0.0026100126560777426
DG,2,2100,0.04659998416900635,0.8999999761581421,1.0,-0.01207251287996769
DG,2,2200,0.04680001735687256,0.949999988079071,1.0,-0.004776035901159048
DG,2,2300,0.048200011253356934,0.9399999976158142,1.0,-0.005799945443868637
DG,2,2400,0.04589998722076416,0.9200000166893005,1.0,-0.003773687407374382
DG,2,2500,0.041499972343444824,0.9599999785423279,1.0,-0.0005860552191734314
DG,2,2600,0.04439997673034668,0.9300000071525574,1.0,-0.007060354575514793
DG,2,2700,0.04220002889633179,0.8999999761581421,1.0,-0.005893713794648647
DG,2,2800,0.04129999876022339,0.949999988079071,1.0,-0.00028753429069183767
DG,2,2900,0.039200007915496826,0.9700000286102295,1.0,-0.0015121569158509374
DG,2,3000,0.03829997777938843,0.9800000190734863,1.0,0.00224594259634614
DG,2,3100,0.03880000114440918,0.949999988079071,1.0,-0.004581631626933813
DG,2,3200,0.03909999132156372,0.9700000286102295,1.0,-0.0032569426111876965
DG,2,3300,0.03880000114440918,0.9100000262260437,1.0,-0.006769735366106033
DG,2,3400,0.040499985218048096,0.9700000286102295,1.0,0.007300587370991707
DG,2,3500,0.03700000047683716,1.0,1.0,0.0005825079861097038
DG,2,3600,0.04159998893737793,0.9599999785423279,1.0,-0.006173084955662489
DG,2,3700,0.03850001096725464,0.9800000190734863,1.0,0.002820611232891679
DG,2,3800,0.0382000207901001,0.949999988079071,1.0,-0.0040970160625875
DG,2,3900,0.035899996757507324,0.9800000190734863,1.0,0.0023825368843972683
DG,2,4000,0.036199986934661865,0.9700000286102295,1.0,-0.0012020618887618184
DG,2,4100,0.03390002250671387,0.9399999976158142,1.0,-0.002508776728063822
DG,2,4200,0.034900009632110596,1.0,1.0,0.0009721789974719286
DG,2,4300,0.0372999906539917,0.9700000286102295,1.0,-0.0022515286691486835
DG,2,4400,0.03609997034072876,0.9700000286102295,1.0,-0.0028176349587738514
DG,2,4500,0.03689998388290405,0.9599999785423279,1.0,-0.0037874991539865732
DG,2,4600,0.034900009632110596,1.0,1.0,0.0007300557335838675
DG,2,4700,0.031199991703033447,0.9800000190734863,1.0,0.0032132535707205534
DG,2,4800,0.03560000658035278,0.9700000286102295,1.0,-0.0003538921591825783
DG,2,4900,0.03229999542236328,0.9700000286102295,1.0,-0.002017725957557559
DG,2,5000,0.033100008964538574,0.9700000286102295,1.0,-0.003428293392062187
DG,2,5100,0.03289997577667236,0.9599999785423279,1.0,-0.004537259228527546
DG,2,5200,0.03200000524520874,0.9700000286102295,1.0,-0.002312739146873355
DG,2,5300,0.033100008964538574,0.9599999785423279,1.0,0.004018956795334816
DG,2,5400,0.03070002794265747,0.9800000190734863,1.0,0.00044721082667820156
DG,2,5500,0.0317000150680542,0.9700000286102295,1.0,-0.0015169838443398476
DG,2,5600,0.0350000262260437,0.9599999785423279,1.0,-0.0012787465238943696
DG,2,5700,0.030600011348724365,0.9900000095367432,1.0,0.0004977497737854719
DG,2,5800,0.03179997205734253,0.9700000286102295,1.0,-0.0005853608017787337
DG,2,5900,0.036199986934661865,0.9900000095367432,1.0,0.0010215655202046037
DG,2,6000,0.029900014400482178,0.949999988079071,1.0,-0.0029689224902540445
DG,2,6100,0.03149998188018799,0.9800000190734863,1.0,-0.00026403286028653383
DG,2,6200,0.030300021171569824,0.949999988079071,1.0,-0.0034182206727564335
DG,2,6300,0.03049999475479126,0.9800000190734863,1.0,0.0006386698805727065
DG,2,6400,0.029799997806549072,0.9900000095367432,1.0,-0.0008596391417086124
DG,2,6500,0.029999971389770508,0.9800000190734863,1.0,-0.0028110933490097523
DG,2,6600,0.028199970722198486,0.9599999785423279,1.0,-0.004402603022754192
DG,2,6700,0.0317000150680542,0.9900000095367432,1.0,0.0009540569735690951
DG,2,6800,0.02890002727508545,1.0,1.0,6.147552539914614e-06
DG,2,6900,0.03939998149871826,0.949999988079071,1.0,0.001322162919677794
DG,2,7000,0.02770000696182251,0.9900000095367432,1.0,0.001961314585059881
DG,2,7100,0.028800010681152344,0.9900000095367432,1.0,-0.0016726163448765874
DG,2,7200,0.027800023555755615,0.9599999785423279,1.0,-0.004103903658688068
DG,2,7300,0.03070002794265747,0.9700000286102295,1.0,0.001770715694874525
DG,2,7400,0.02640002965927124,0.9900000095367432,1.0,-0.0006396809476427734
DG,2,7500,0.02679997682571411,0.9900000095367432,1.0,0.0002839382505044341
DG,2,7600,0.02929997444152832,0.9900000095367432,1.0,-0.0012352614430710673
DG,2,7700,0.028100013732910156,0.949999988079071,1.0,-0.002782445168122649
DG,2,7800,0.026300013065338135,0.9900000095367432,1.0,-0.0007217893726192415
DG,2,7900,0.02619999647140503,0.9800000190734863,1.0,0.001444322755560279
DG,2,8000,0.02869999408721924,0.9800000190734863,1.0,-0.0002986738400068134
DG,2,8100,0.02679997682571411,0.9900000095367432,1.0,0.0028654912021011114
DG,2,8200,0.02590000629425049,1.0,1.0,0.00018902191368397325
DG,2,8300,0.026600003242492676,0.9599999785423279,1.0,-0.001105360221117735
DG,2,8400,0.026899993419647217,0.9300000071525574,1.0,-0.004149487242102623
DG,2,8500,0.028800010681152344,0.9399999976158142,1.0,-0.00550645450130105
DG,2,8600,0.02619999647140503,0.9900000095367432,1.0,0.0008847562130540609
DG,2,8700,0.028100013732910156,1.0,1.0,4.9558322643861175e-05
DG,2,8800,0.025799989700317383,0.9900000095367432,1.0,0.0002904701104853302
DG,2,8900,0.027800023555755615,1.0,1.0,0.001853380468674004
DG,2,9000,0.02469998598098755,0.9700000286102295,1.0,0.002602528315037489
DG,2,9100,0.027000010013580322,0.9800000190734863,1.0,-0.0026703181210905313
DG,2,9200,0.02499997615814209,0.9900000095367432,1.0,0.0001565449492773041
DG,2,9300,0.026600003242492676,1.0,1.0,2.150501313735731e-05
DG,2,9400,0.027599990367889404,0.9800000190734863,1.0,0.0007013838039711118
DG,2,9500,0.027100026607513428,0.9700000286102295,1.0,-0.0026837883051484823
DG,2,9600,0.027199983596801758,0.9800000190734863,1.0,-0.00511502381414175
DG,2,9700,0.027000010013580322,0.9700000286102295,1.0,-2.5666213332442567e-05
DG,2,9800,0.025099992752075195,0.9800000190734863,1.0,-0.002055342309176922
DG,2,9900,0.02619999647140503,0.9800000190734863,1.0,0.0029631718061864376
DG,2,9999,0.025699973106384277,1.0,1.0,6.492283318948466e-06
DG,3,0,0.8294000029563904,0.07999999821186066,1.0,0.05359746143221855
DG,3,100,0.22329998016357422,0.6100000143051147,1.0,0.001073677558451891
DG,3,200,0.1062999963760376,0.7900000214576721,1.0,-0.02844320610165596
DG,3,300,0.08890002965927124,0.9100000262260437,1.0,0.002833839738741517
DG,3,400,0.0875999927520752,0.9300000071525574,1.0,0.004240506794303656
DG,3,500,0.07679998874664307,0.8899999856948853,1.0,0.0015619975747540593
DG,3,600,0.07340002059936523,0.8600000143051147,1.0,-0.0076186778023839
DG,3,700,0.07130002975463867,0.8799999952316284,1.0,-0.015635481104254723
DG,3,800,0.07099997997283936,0.8899999856948853,1.0,-0.0112769128754735
DG,3,900,0.06650000810623169,0.8999999761581421,1.0,-0.0038675591349601746
DG,3,1000,0.06550002098083496,0.9399999976158142,1.0,0.009943234734237194
DG,3,1100,0.06279999017715454,0.8799999952316284,1.0,-0.004998530261218548
DG,3,1200,0.06459999084472656,0.8899999856948853,1.0,-0.011411553248763084
DG,3,1300,0.05739998817443848,0.9300000071525574,1.0,0.001779381069354713
DG,3,1400,0.059800028800964355,0.9200000166893005,1.0,-0.002745859557762742
DG,3,1500,0.055800020694732666,0.9399999976158142,1.0,-0.005395698361098766
DG,3,1600,0.05870002508163452,0.9300000071525574,1.0,-0.0013609543675556779
DG,3,1700,0.05320000648498535,0.9399999976158142,1.0,0.0005981948925182223
DG,3,1800,0.051500022411346436,0.8999999761581421,1.0,0.001806597108952701
DG,3,1900,0.0504000186920166,0.8999999761581421,1.0,-0.012078981846570969
DG,3,2000,0.05019998550415039,0.9399999976158142,1.0,-0.007578033953905106
DG,3,2100,0.0526999831199646,0.9700000286102295,1.0,0.003421888453885913
DG,3,2200,0.05199998617172241,0.9200000166893005,1.0,-0.008929935283958912
DG,3,2300,0.047500014305114746,0.9200000166893005,1.0,-0.008067662827670574
DG,3,2400,0.04809999465942383,0.949999988079071,1.0,-0.008559896610677242
DG,3,2500,0.044200003147125244,0.949999988079071,1.0,-0.0025245852302759886
DG,3,2600,0.04369997978210449,0.9800000190734863,1.0,0.005390993319451809
DG,3,2700,0.04189997911453247,0.9800000190734863,1.0,0.0013835217105224729
DG,3,2800,0.04159998893737793,0.9300000071525574,1.0,-0.00306529994122684
DG,3,2900,0.04400002956390381,0.9399999976158142,1.0,-0.003809356363490224
DG,3,3000,0.04110002517700195,0.9599999785423279,1.0,0.011477163061499596
DG,3,3100,0.03909999132156372,0.949999988079071,1.0,-0.0005419659428298473
DG,3,3200,0.04189997911453247,0.949999988079071,1.0,-0.005825648084282875
DG,3,3300,0.03880000114440918,0.9599999785423279,1.0,-0.0027417170349508524
DG,3,3400,0.045400023460388184,0.9700000286102295,1.0,0.0003744511632248759
DG,3,3500,0.03979998826980591,0.9800000190734863,1.0,0.0002942099526990205
DG,3,3600,0.041499972343444824,0.9399999976158142,1.0,-0.007453158963471651
DG,3,3700,0.03689998388290405,0.9599999785423279,1.0,-0.0018841613782569766
DG,3,3800,0.03780001401901245,0.9599999785423279,1.0,-0.0014257270377129316
DG,3,3900,0.037400007247924805,0.9900000095367432,1.0,0.0002986924955621362
DG,3,4000,0.03450000286102295,0.9599999785423279,1.0,-0.0031501008197665215
DG,3,4100,0.04100000858306885,0.9100000262260437,1.0,-0.005666650366038084
DG,3,4200,0.03519999980926514,0.9700000286102295,1.0,-0.0003332406922709197
DG,3,4300,0.04259997606277466,0.9399999976158142,1.0,-0.00669315829873085
DG,3,4400,0.04210001230239868,0.9700000286102295,1.0,0.00204719346947968
DG,3,4500,0.03519999980926514,0.9599999785423279,1.0,0.005284924525767565
DG,3,4600,0.03539997339248657,0.9599999785423279,1.0,0.0015359215904027224
DG,3,4700,0.036400020122528076,0.9399999976158142,1.0,-0.0023015800397843122
DG,3,4800,0.040400028228759766,0.9700000286102295,1.0,7.905568782007322e-05
DG,3,4900,0.03259998559951782,0.9700000286102295,1.0,-0.0051699550822377205
DG,3,5000,0.0339999794960022,0.9700000286102295,1.0,-0.0026197771076112986
DG,3,5100,0.031599998474121094,0.949999988079071,1.0,-0.0015999568859115243
DG,3,5200,0.033699989318847656,0.949999988079071,1.0,-0.0015149657847359776
DG,3,5300,0.03320002555847168,0.9599999785423279,1.0,-0.002045521279796958
DG,3,5400,0.03560000658035278,0.9800000190734863,1.0,0.0002688753593247384
DG,3,5500,0.03299999237060547,0.9900000095367432,1.0,-0.0010627176379784942
DG,3,5600,0.031099975109100342,0.9700000286102295,1.0,0.0022093162406235933
DG,3,5700,0.031099975109100342,0.9700000286102295,1.0,-0.0008129898342303932
DG,3,5800,0.03049999475479126,1.0,1.0,0.0001886191894300282
DG,3,5900,0.03070002794265747,1.0,1.0,0.003438621060922742
DG,3,6000,0.03070002794265747,0.9599999785423279,1.0,-0.00810292735695839
DG,3,6100,0.03270000219345093,1.0,1.0,0.0013758889399468899
DG,3,6200,0.030900001525878906,0.9700000286102295,1.0,0.00033547848579473794
DG,3,6300,0.03259998559951782,0.9599999785423279,1.0,-0.0042957221157848835
DG,3,6400,0.030300021171569824,0.949999988079071,1.0,-0.003170162672176957
DG,3,6500,0.03240001201629639,0.9800000190734863,1.0,0.0026658070273697376
DG,3,6600,0.029999971389770508,0.9900000095367432,1.0,0.0035599088296294212
DG,3,6700,0.030399978160858154,0.9599999785423279,1.0,-0.0025983296800404787
DG,3,6800,0.02920001745223999,0.9599999785423279,1.0,0.0026557017117738724
DG,3,6900,0.029100000858306885,0.9900000095367432,1.0,-0.0006661995430476964
DG,3,7000,0.030600011348724365,0.9700000286102295,1.0,-0.0043823630549013615
DG,3,7100,0.029600024223327637,0.9900000095367432,1.0,0.0009225189569406211
DG,3,7200,0.02679997682571411,0.9399999976158142,1.0,-0.003369965823367238
DG,3,7300,0.028100013732910156,1.0,1.0,0.00021470092178788036
DG,3,7400,0.02950000762939453,0.9800000190734863,1.0,-0.0031007721554487944
DG,3,7500,0.031899988651275635,0.9800000190734863,1.0,0.0002445582940708846
DG,3,7600,0.03020000457763672,0.9399999976158142,1.0,-0.006600073538720608
DG,3,7700,0.02899998426437378,1.0,1.0,0.0018337761284783483
DG,3,7800,0.02950000762939453,0.9599999785423279,1.0,-0.007360616233199835
DG,3,7900,0.03049999475479126,0.9900000095367432,1.0,-0.0015588233945891261
DG,3,8000,0.026899993419647217,0.9900000095367432,1.0,0.00035991656477563083
DG,3,8100,0.028500020503997803,0.9700000286102295,1.0,-0.004862787202000618
DG,3,8200,0.02929997444152832,0.9900000095367432,1.0,0.001479309401474893
DG,3,8300,0.028599977493286133,0.9800000190734863,1.0,0.0010926960967481136
DG,3,8400,0.027300000190734863,0.9700000286102295,1.0,-0.0007838764577172697
DG,3,8500,0.03020000457763672,0.9700000286102295,1.0,-0.004126493353396654
DG,3,8600,0.028199970722198486,0.9900000095367432,1.0,0.0046072183176875114
DG,3,8700,0.027599990367889404,0.9700000286102295,1.0,-0.0013324841856956482
DG,3,8800,0.0274999737739563,1.0,1.0,0.00018786969303619117
DG,3,8900,0.030900001525878906,0.9900000095367432,1.0,-0.0011423577088862658
DG,3,9000,0.02770000696182251,0.9800000190734863,1.0,-0.00010576417844276875
DG,3,9100,0.027599990367889404,0.9900000095367432,1.0,0.00223710248246789
DG,3,9200,0.029399991035461426,0.9599999785423279,1.0,-0.0033600882161408663
DG,3,9300,0.028500020503997803,0.9800000190734863,1.0,-0.0011428844882175326
DG,3,9400,0.03149998188018799,0.9700000286102295,1.0,0.004631573334336281
DG,3,9500,0.02640002965927124,0.9800000190734863,1.0,-0.0006812057690694928
DG,3,9600,0.025300025939941406,0.9900000095367432,1.0,-0.0015920335426926613
DG,3,9700,0.027800023555755615,1.0,1.0,0.0026141295675188303
DG,3,9800,0.027199983596801758,0.9700000286102295,1.0,0.0007402405026368797
DG,3,9900,0.027899980545043945,0.9900000095367432,1.0,0.0006856767577119172
DG,3,9999,0.028100013732910156,0.9800000190734863,1.0,-0.002524484181776643
DG,4,0,0.8897000029683113,0.14000000059604645,1.0,0.16650038957595825
DG,4,100,0.2199000120162964,0.6600000262260437,1.0,-0.01003938913345337
DG,4,200,0.10809999704360962,0.8299999833106995,1.0,-0.02192075178027153
DG,4,300,0.0964999794960022,0.8299999833106995,1.0,-0.011971666477620602
DG,4,400,0.08939999341964722,0.8600000143051147,1.0,-0.010239029303193092
DG,4,500,0.08289998769760132,0.8700000047683716,1.0,-0.003932544495910406
DG,4,600,0.07349997758865356,0.9399999976158142,1.0,0.0016859344905242324
DG,4,700,0.07050001621246338,0.9100000262260437,1.0,-0.0029644262976944447
DG,4,800,0.06480002403259277,0.9100000262260437,1.0,-0.0017930349567905068
DG,4,900,0.06800001859664917,0.9100000262260437,1.0,0.006387767381966114
DG,4,1000,0.060800015926361084,0.8999999761581421,1.0,0.006732691545039415
DG,4,1100,0.0658000111579895,0.949999988079071,1.0,0.008810766041278839
DG,4,1200,0.0591999888420105,0.9200000166893005,1.0,-0.0011972167994827032
DG,4,1300,0.053799986839294434,0.949999988079071,1.0,-0.0018917671404778957
DG,4,1400,0.05320000648498535,0.9700000286102295,1.0,0.01090206578373909
DG,4,1500,0.054000020027160645,0.949999988079071,1.0,-0.00467711640521884
DG,4,1600,0.04930001497268677,0.9200000166893005,1.0,0.0045754932798445225
DG,4,1700,0.04830002784729004,0.9700000286102295,1.0,0.02136635035276413
DG,4,1800,0.04689997434616089,0.9599999785423279,1.0,0.005467508919537067
DG,4,1900,0.04460000991821289,0.949999988079071,1.0,0.0015353277558460832
DG,4,2000,0.04890000820159912,0.9700000286102295,1.0,-0.0005465734866447747
DG,4,2100,0.04360002279281616,0.9100000262260437,1.0,-0.002575010061264038
DG,4,2200,0.042900025844573975,0.9800000190734863,1.0,0.0016939794877544045
DG,4,2300,0.044200003147125244,0.9599999785423279,1.0,-0.005954474676400423
DG,4,2400,0.042699992656707764,0.949999988079071,1.0,-0.0006678549107164145
DG,4,2500,0.040199995040893555,0.9399999976158142,1.0,-0.008076337166130543
DG,4,2600,0.04460000991821289,1.0,1.0,0.006274816580116749
DG,4,2700,0.04809999465942383,0.9300000071525574,1.0,-0.0016926772659644485
DG,4,2800,0.04030001163482666,0.9700000286102295,1.0,-0.0012628143886104226
DG,4,2900,0.034699976444244385,0.9599999785423279,1.0,-0.0008048671297729015
DG,4,3000,0.036400020122528076,0.9700000286102295,1.0,-0.0038791578263044357
DG,4,3100,0.03700000047683716,0.949999988079071,1.0,-0.00724124675616622
DG,4,3200,0.034900009632110596,0.9599999785423279,1.0,0.0013808581279590726
DG,4,3300,0.03630000352859497,0.9399999976158142,1.0,-0.0028096807654947042
DG,4,3400,0.038699984550476074,0.9200000166893005,1.0,-0.004333872813731432
DG,4,3500,0.037100017070770264,0.9700000286102295,1.0,-0.0016128863207995892
DG,4,3600,0.03570002317428589,0.949999988079071,1.0,-0.001772504998371005
DG,4,3700,0.0340999960899353,0.9599999785423279,1.0,0.0009769839234650135
DG,4,3800,0.03299999237060547,0.9800000190734863,1.0,0.004399185534566641
DG,4,3900,0.03530001640319824,0.9399999976158142,1.0,-0.0004680154088418931
DG,4,4000,0.03200000524520874,0.9800000190734863,1.0,-0.002359040779992938
DG,4,4100,0.0340999960899353,0.9800000190734863,1.0,-0.002184830838814378
DG,4,4200,0.033399999141693115,0.9700000286102295,1.0,0.0003124219074379653
